#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,ReH,ReE,ReHTilde,dvcs
10,5,5.75,2.375,0.373,-0.372,82.5,0.0257186,0.00128593,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,6,5.75,2.375,0.373,-0.372,97.5,0.0244527,0.00122264,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,7,5.75,2.375,0.373,-0.372,112.5,0.0221368,0.00110684,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,8,5.75,2.375,0.373,-0.372,127.5,0.0191026,0.000955128,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,9,5.75,2.375,0.373,-0.372,142.5,0.019615,0.000980751,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,10,5.75,2.375,0.373,-0.372,157.5,0.0174928,0.000874639,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,11,5.75,2.375,0.373,-0.372,172.5,0.0187782,0.000938912,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,12,5.75,2.375,0.373,-0.372,187.5,0.0186636,0.000933181,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,13,5.75,2.375,0.373,-0.372,202.5,0.0177815,0.000889076,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,14,5.75,2.375,0.373,-0.372,217.5,0.0180931,0.000904656,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,15,5.75,2.375,0.373,-0.372,232.5,0.0210939,0.0010547,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,16,5.75,2.375,0.373,-0.372,247.5,0.0204964,0.00102482,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,17,5.75,2.375,0.373,-0.372,262.5,0.0235522,0.00117761,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,18,5.75,2.375,0.373,-0.372,277.5,0.0258459,0.00129229,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,19,5.75,2.375,0.373,-0.372,292.5,0.0337211,0.00168606,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,20,5.75,2.375,0.373,-0.372,307.5,0.0435162,0.00217581,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,21,5.75,2.375,0.373,-0.372,322.5,0.0548034,0.00274017,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,22,5.75,2.375,0.373,-0.372,337.5,0.0692754,0.00346377,0.05,-1.15977,7.69373,-1.47517,0.0113287
10,23,5.75,2.375,0.373,-0.372,352.5,0.0736287,0.00368144,0.05,-1.15977,7.69373,-1.47517,0.0113287
11,0,5.75,2.012,0.378,-0.192,7.5,0.087385,0.00436925,0.05,1.16694,-12.0067,5.54751,0.0010108
11,1,5.75,2.012,0.378,-0.192,22.5,0.0778315,0.00389157,0.05,1.16694,-12.0067,5.54751,0.0010108
11,2,5.75,2.012,0.378,-0.192,37.5,0.0723827,0.00361914,0.05,1.16694,-12.0067,5.54751,0.0010108
11,3,5.75,2.012,0.378,-0.192,52.5,0.0620381,0.00310191,0.05,1.16694,-12.0067,5.54751,0.0010108
11,4,5.75,2.012,0.378,-0.192,67.5,0.0578008,0.00289004,0.05,1.16694,-12.0067,5.54751,0.0010108
11,5,5.75,2.012,0.378,-0.192,82.5,0.0471186,0.00235593,0.05,1.16694,-12.0067,5.54751,0.0010108
11,6,5.75,2.012,0.378,-0.192,97.5,0.0383725,0.00191862,0.05,1.16694,-12.0067,5.54751,0.0010108
11,7,5.75,2.012,0.378,-0.192,112.5,0.0309923,0.00154961,0.05,1.16694,-12.0067,5.54751,0.0010108
11,8,5.75,2.012,0.378,-0.192,127.5,0.0263797,0.00131898,0.05,1.16694,-12.0067,5.54751,0.0010108
11,9,5.75,2.012,0.378,-0.192,142.5,0.0202405,0.00101203,0.05,1.16694,-12.0067,5.54751,0.0010108
11,10,5.75,2.012,0.378,-0.192,157.5,0.0195684,0.000978421,0.05,1.16694,-12.0067,5.54751,0.0010108
11,11,5.75,2.012,0.378,-0.192,172.5,0.0162139,0.000810696,0.05,1.16694,-12.0067,5.54751,0.0010108
11,12,5.75,2.012,0.378,-0.192,187.5,0.0177012,0.00088506,0.05,1.16694,-12.0067,5.54751,0.0010108
11,13,5.75,2.012,0.378,-0.192,202.5,0.0199514,0.000997569,0.05,1.16694,-12.0067,5.54751,0.0010108
11,14,5.75,2.012,0.378,-0.192,217.5,0.0209179,0.0010459,0.05,1.16694,-12.0067,5.54751,0.0010108
11,15,5.75,2.012,0.378,-0.192,232.5,0.0240903,0.00120451,0.05,1.16694,-12.0067,5.54751,0.0010108
11,16,5.75,2.012,0.378,-0.192,247.5,0.0319174,0.00159587,0.05,1.16694,-12.0067,5.54751,0.0010108
11,17,5.75,2.012,0.378,-0.192,262.5,0.0361612,0.00180806,0.05,1.16694,-12.0067,5.54751,0.0010108
11,18,5.75,2.012,0.378,-0.192,277.5,0.0491206,0.00245603,0.05,1.16694,-12.0067,5.54751,0.0010108
11,19,5.75,2.012,0.378,-0.192,292.5,0.0584168,0.00292084,0.05,1.16694,-12.0067,5.54751,0.0010108
11,20,5.75,2.012,0.378,-0.192,307.5,0.0651562,0.00325781,0.05,1.16694,-12.0067,5.54751,0.0010108
11,21,5.75,2.012,0.378,-0.192,322.5,0.0720586,0.00360293,0.05,1.16694,-12.0067,5.54751,0.0010108
11,22,5.75,2.012,0.378,-0.192,337.5,0.0790852,0.00395426,0.05,1.16694,-12.0067,5.54751,0.0010108
11,23,5.75,2.012,0.378,-0.192,352.5,0.0770792,0.00385396,0.05,1.16694,-12.0067,5.54751,0.0010108
12,0,5.75,2.054,0.392,-0.233,7.5,0.0623395,0.00311697,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,1,5.75,2.054,0.392,-0.233,22.5,0.057396,0.0028698,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,2,5.75,2.054,0.392,-0.233,37.5,0.0488867,0.00244433,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,3,5.75,2.054,0.392,-0.233,52.5,0.0401952,0.00200976,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,4,5.75,2.054,0.392,-0.233,67.5,0.034703,0.00173515,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,5,5.75,2.054,0.392,-0.233,82.5,0.0253483,0.00126741,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,6,5.75,2.054,0.392,-0.233,97.5,0.0213066,0.00106533,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,7,5.75,2.054,0.392,-0.233,112.5,0.0160359,0.000801793,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,8,5.75,2.054,0.392,-0.233,127.5,0.0122025,0.000610126,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,9,5.75,2.054,0.392,-0.233,142.5,0.0105541,0.000527703,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,10,5.75,2.054,0.392,-0.233,157.5,0.0087403,0.000437015,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,11,5.75,2.054,0.392,-0.233,172.5,0.0073199,0.000365995,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,12,5.75,2.054,0.392,-0.233,187.5,0.00830226,0.000415113,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,13,5.75,2.054,0.392,-0.233,202.5,0.0090493,0.000452465,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,14,5.75,2.054,0.392,-0.233,217.5,0.010425,0.000521252,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,15,5.75,2.054,0.392,-0.233,232.5,0.0123728,0.000618639,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,16,5.75,2.054,0.392,-0.233,247.5,0.0167055,0.000835275,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,17,5.75,2.054,0.392,-0.233,262.5,0.0223416,0.00111708,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,18,5.75,2.054,0.392,-0.233,277.5,0.0258071,0.00129036,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,19,5.75,2.054,0.392,-0.233,292.5,0.0329819,0.0016491,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,20,5.75,2.054,0.392,-0.233,307.5,0.0456011,0.00228006,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,21,5.75,2.054,0.392,-0.233,322.5,0.0545988,0.00272994,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,22,5.75,2.054,0.392,-0.233,337.5,0.0552357,0.00276178,0.05,-0.0264559,-2.73994,3.4351,0.00186494
12,23,5.75,2.054,0.392,-0.233,352.5,0.0627582,0.00313791,0.05,-0.0264559,-2.73994,3.4351,0.00186494
13,0,5.75,2.074,0.398,-0.279,7.5,0.0505872,0.00252936,0.05,-0.908856,3.0733,1.40281,0.00795252
13,1,5.75,2.074,0.398,-0.279,22.5,0.0469546,0.00234773,0.05,-0.908856,3.0733,1.40281,0.00795252
13,2,5.75,2.074,0.398,-0.279,37.5,0.0374497,0.00187248,0.05,-0.908856,3.0733,1.40281,0.00795252
13,3,5.75,2.074,0.398,-0.279,52.5,0.0335859,0.00167929,0.05,-0.908856,3.0733,1.40281,0.00795252
13,4,5.75,2.074,0.398,-0.279,67.5,0.0288419,0.0014421,0.05,-0.908856,3.0733,1.40281,0.00795252
13,5,5.75,2.074,0.398,-0.279,82.5,0.0234745,0.00117372,0.05,-0.908856,3.0733,1.40281,0.00795252
13,6,5.75,2.074,0.398,-0.279,97.5,0.0171284,0.00085642,0.05,-0.908856,3.0733,1.40281,0.00795252
13,7,5.75,2.074,0.398,-0.279,112.5,0.0163241,0.000816203,0.05,-0.908856,3.0733,1.40281,0.00795252
13,8,5.75,2.074,0.398,-0.279,127.5,0.0154776,0.000773879,0.05,-0.908856,3.0733,1.40281,0.00795252
13,9,5.75,2.074,0.398,-0.279,142.5,0.0132766,0.000663828,0.05,-0.908856,3.0733,1.40281,0.00795252
13,10,5.75,2.074,0.398,-0.279,157.5,0.0144352,0.00072176,0.05,-0.908856,3.0733,1.40281,0.00795252
13,11,5.75,2.074,0.398,-0.279,172.5,0.0120191,0.000600956,0.05,-0.908856,3.0733,1.40281,0.00795252
13,12,5.75,2.074,0.398,-0.279,187.5,0.0108856,0.000544281,0.05,-0.908856,3.0733,1.40281,0.00795252
13,13,5.75,2.074,0.398,-0.279,202.5,0.0129445,0.000647223,0.05,-0.908856,3.0733,1.40281,0.00795252
13,14,5.75,2.074,0.398,-0.279,217.5,0.0152643,0.000763213,0.05,-0.908856,3.0733,1.40281,0.00795252
13,15,5.75,2.074,0.398,-0.279,232.5,0.014841,0.000742052,0.05,-0.908856,3.0733,1.40281,0.00795252
13,16,5.75,2.074,0.398,-0.279,247.5,0.0173536,0.000867679,0.05,-0.908856,3.0733,1.40281,0.00795252
13,17,5.75,2.074,0.398,-0.279,262.5,0.019491,0.000974549,0.05,-0.908856,3.0733,1.40281,0.00795252
13,18,5.75,2.074,0.398,-0.279,277.5,0.0242406,0.00121203,0.05,-0.908856,3.0733,1.40281,0.00795252
13,19,5.75,2.074,0.398,-0.279,292.5,0.02809,0.0014045,0.05,-0.908856,3.0733,1.40281,0.00795252
13,20,5.75,2.074,0.398,-0.279,307.5,0.0342072,0.00171036,0.05,-0.908856,3.0733,1.40281,0.00795252
13,21,5.75,2.074,0.398,-0.279,322.5,0.0434366,0.00217183,0.05,-0.908856,3.0733,1.40281,0.00795252
13,22,5.75,2.074,0.398,-0.279,337.5,0.0472612,0.00236306,0.05,-0.908856,3.0733,1.40281,0.00795252
13,23,5.75,2.074,0.398,-0.279,352.5,0.0454128,0.00227064,0.05,-0.908856,3.0733,1.40281,0.00795252
14,0,5.75,2.084,0.4,-0.324,7.5,0.0418909,0.00209455,0.05,-1.6734,6.47401,-0.46,0.0171591
14,1,5.75,2.084,0.4,-0.324,22.5,0.0370374,0.00185187,0.05,-1.6734,6.47401,-0.46,0.0171591
14,2,5.75,2.084,0.4,-0.324,37.5,0.036981,0.00184905,0.05,-1.6734,6.47401,-0.46,0.0171591
14,3,5.75,2.084,0.4,-0.324,52.5,0.0365166,0.00182583,0.05,-1.6734,6.47401,-0.46,0.0171591
14,4,5.75,2.084,0.4,-0.324,67.5,0.030791,0.00153955,0.05,-1.6734,6.47401,-0.46,0.0171591
14,5,5.75,2.084,0.4,-0.324,82.5,0.0277206,0.00138603,0.05,-1.6734,6.47401,-0.46,0.0171591
14,6,5.75,2.084,0.4,-0.324,97.5,0.0269289,0.00134645,0.05,-1.6734,6.47401,-0.46,0.0171591
14,7,5.75,2.084,0.4,-0.324,112.5,0.0275732,0.00137866,0.05,-1.6734,6.47401,-0.46,0.0171591
14,8,5.75,2.084,0.4,-0.324,127.5,0.0238796,0.00119398,0.05,-1.6734,6.47401,-0.46,0.0171591
14,9,5.75,2.084,0.4,-0.324,142.5,0.0235635,0.00117818,0.05,-1.6734,6.47401,-0.46,0.0171591
14,10,5.75,2.084,0.4,-0.324,157.5,0.0244035,0.00122018,0.05,-1.6734,6.47401,-0.46,0.0171591
14,11,5.75,2.084,0.4,-0.324,172.5,0.024468,0.0012234,0.05,-1.6734,6.47401,-0.46,0.0171591
14,12,5.75,2.084,0.4,-0.324,187.5,0.0240273,0.00120137,0.05,-1.6734,6.47401,-0.46,0.0171591
14,13,5.75,2.084,0.4,-0.324,202.5,0.0221753,0.00110876,0.05,-1.6734,6.47401,-0.46,0.0171591
14,14,5.75,2.084,0.4,-0.324,217.5,0.022826,0.0011413,0.05,-1.6734,6.47401,-0.46,0.0171591
14,15,5.75,2.084,0.4,-0.324,232.5,0.0246071,0.00123035,0.05,-1.6734,6.47401,-0.46,0.0171591
14,16,5.75,2.084,0.4,-0.324,247.5,0.0256258,0.00128129,0.05,-1.6734,6.47401,-0.46,0.0171591
14,17,5.75,2.084,0.4,-0.324,262.5,0.0254503,0.00127251,0.05,-1.6734,6.47401,-0.46,0.0171591
14,18,5.75,2.084,0.4,-0.324,277.5,0.0277025,0.00138513,0.05,-1.6734,6.47401,-0.46,0.0171591
14,19,5.75,2.084,0.4,-0.324,292.5,0.0313495,0.00156748,0.05,-1.6734,6.47401,-0.46,0.0171591
14,20,5.75,2.084,0.4,-0.324,307.5,0.0307377,0.00153688,0.05,-1.6734,6.47401,-0.46,0.0171591
14,21,5.75,2.084,0.4,-0.324,322.5,0.0362764,0.00181382,0.05,-1.6734,6.47401,-0.46,0.0171591
14,22,5.75,2.084,0.4,-0.324,337.5,0.0433675,0.00216838,0.05,-1.6734,6.47401,-0.46,0.0171591
14,23,5.75,2.084,0.4,-0.324,352.5,0.0426598,0.00213299,0.05,-1.6734,6.47401,-0.46,0.0171591
15,0,5.75,2.091,0.401,-0.371,7.5,0.0385966,0.00192983,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,1,5.75,2.091,0.401,-0.371,22.5,0.0424639,0.00212319,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,2,5.75,2.091,0.401,-0.371,37.5,0.0442552,0.00221276,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,3,5.75,2.091,0.401,-0.371,52.5,0.0439876,0.00219938,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,4,5.75,2.091,0.401,-0.371,67.5,0.0433829,0.00216914,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,5,5.75,2.091,0.401,-0.371,82.5,0.0432672,0.00216336,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,6,5.75,2.091,0.401,-0.371,97.5,0.0428938,0.00214469,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,7,5.75,2.091,0.401,-0.371,112.5,0.0447864,0.00223932,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,8,5.75,2.091,0.401,-0.371,127.5,0.0385083,0.00192541,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,9,5.75,2.091,0.401,-0.371,142.5,0.0424803,0.00212401,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,10,5.75,2.091,0.401,-0.371,157.5,0.0394978,0.00197489,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,11,5.75,2.091,0.401,-0.371,172.5,0.0406155,0.00203078,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,12,5.75,2.091,0.401,-0.371,187.5,0.0411685,0.00205842,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,13,5.75,2.091,0.401,-0.371,202.5,0.0394455,0.00197227,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,14,5.75,2.091,0.401,-0.371,217.5,0.042173,0.00210865,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,15,5.75,2.091,0.401,-0.371,232.5,0.044289,0.00221445,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,16,5.75,2.091,0.401,-0.371,247.5,0.0396849,0.00198425,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,17,5.75,2.091,0.401,-0.371,262.5,0.0398485,0.00199243,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,18,5.75,2.091,0.401,-0.371,277.5,0.0437998,0.00218999,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,19,5.75,2.091,0.401,-0.371,292.5,0.0418171,0.00209086,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,20,5.75,2.091,0.401,-0.371,307.5,0.0391297,0.00195648,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,21,5.75,2.091,0.401,-0.371,322.5,0.0414566,0.00207283,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,22,5.75,2.091,0.401,-0.371,337.5,0.0419764,0.00209882,0.05,-2.54517,8.77472,-2.37117,0.0307109
15,23,5.75,2.091,0.401,-0.371,352.5,0.0398628,0.00199314,0.05,-2.54517,8.77472,-2.37117,0.0307109
16,0,5.75,2.161,0.336,-0.171,7.5,0.24467,0.0122335,0.05,4.0952,-20.7586,8.04095,0.0179831
16,1,5.75,2.161,0.336,-0.171,22.5,0.21771,0.0108855,0.05,4.0952,-20.7586,8.04095,0.0179831
16,2,5.75,2.161,0.336,-0.171,37.5,0.191647,0.00958234,0.05,4.0952,-20.7586,8.04095,0.0179831
16,3,5.75,2.161,0.336,-0.171,52.5,0.180588,0.00902939,0.05,4.0952,-20.7586,8.04095,0.0179831
16,4,5.75,2.161,0.336,-0.171,67.5,0.126454,0.00632271,0.05,4.0952,-20.7586,8.04095,0.0179831
16,5,5.75,2.161,0.336,-0.171,82.5,0.103036,0.00515178,0.05,4.0952,-20.7586,8.04095,0.0179831
16,6,5.75,2.161,0.336,-0.171,97.5,0.0783156,0.00391578,0.05,4.0952,-20.7586,8.04095,0.0179831
16,7,5.75,2.161,0.336,-0.171,112.5,0.0595278,0.00297639,0.05,4.0952,-20.7586,8.04095,0.0179831
16,8,5.75,2.161,0.336,-0.171,127.5,0.0407075,0.00203537,0.05,4.0952,-20.7586,8.04095,0.0179831
16,9,5.75,2.161,0.336,-0.171,142.5,0.0347837,0.00173919,0.05,4.0952,-20.7586,8.04095,0.0179831
16,10,5.75,2.161,0.336,-0.171,157.5,0.0309606,0.00154803,0.05,4.0952,-20.7586,8.04095,0.0179831
16,11,5.75,2.161,0.336,-0.171,172.5,0.0281493,0.00140746,0.05,4.0952,-20.7586,8.04095,0.0179831
16,12,5.75,2.161,0.336,-0.171,187.5,0.0288575,0.00144287,0.05,4.0952,-20.7586,8.04095,0.0179831
16,13,5.75,2.161,0.336,-0.171,202.5,0.0298985,0.00149493,0.05,4.0952,-20.7586,8.04095,0.0179831
16,14,5.75,2.161,0.336,-0.171,217.5,0.0351669,0.00175834,0.05,4.0952,-20.7586,8.04095,0.0179831
16,15,5.75,2.161,0.336,-0.171,232.5,0.0455832,0.00227916,0.05,4.0952,-20.7586,8.04095,0.0179831
16,16,5.75,2.161,0.336,-0.171,247.5,0.0590237,0.00295118,0.05,4.0952,-20.7586,8.04095,0.0179831
16,17,5.75,2.161,0.336,-0.171,262.5,0.0801695,0.00400848,0.05,4.0952,-20.7586,8.04095,0.0179831
16,18,5.75,2.161,0.336,-0.171,277.5,0.0937583,0.00468791,0.05,4.0952,-20.7586,8.04095,0.0179831
16,19,5.75,2.161,0.336,-0.171,292.5,0.125665,0.00628326,0.05,4.0952,-20.7586,8.04095,0.0179831
16,20,5.75,2.161,0.336,-0.171,307.5,0.153109,0.00765545,0.05,4.0952,-20.7586,8.04095,0.0179831
16,21,5.75,2.161,0.336,-0.171,322.5,0.193617,0.00968085,0.05,4.0952,-20.7586,8.04095,0.0179831
16,22,5.75,2.161,0.336,-0.171,337.5,0.219679,0.010984,0.05,4.0952,-20.7586,8.04095,0.0179831
16,23,5.75,2.161,0.336,-0.171,352.5,0.229092,0.0114546,0.05,4.0952,-20.7586,8.04095,0.0179831
17,0,5.75,2.19,0.342,-0.231,7.5,0.211396,0.0105698,0.05,2.95884,-5.06028,5.37988,0.00804837
17,1,5.75,2.19,0.342,-0.231,22.5,0.174461,0.00872307,0.05,2.95884,-5.06028,5.37988,0.00804837
17,2,5.75,2.19,0.342,-0.231,37.5,0.136816,0.00684079,0.05,2.95884,-5.06028,5.37988,0.00804837
17,3,5.75,2.19,0.342,-0.231,52.5,0.105896,0.00529479,0.05,2.95884,-5.06028,5.37988,0.00804837
17,4,5.75,2.19,0.342,-0.231,67.5,0.075245,0.00376225,0.05,2.95884,-5.06028,5.37988,0.00804837
17,5,5.75,2.19,0.342,-0.231,82.5,0.0479081,0.00239541,0.05,2.95884,-5.06028,5.37988,0.00804837
17,6,5.75,2.19,0.342,-0.231,97.5,0.0291456,0.00145728,0.05,2.95884,-5.06028,5.37988,0.00804837
17,7,5.75,2.19,0.342,-0.231,112.5,0.0228555,0.00114278,0.05,2.95884,-5.06028,5.37988,0.00804837
17,8,5.75,2.19,0.342,-0.231,127.5,0.0146772,0.000733862,0.05,2.95884,-5.06028,5.37988,0.00804837
17,9,5.75,2.19,0.342,-0.231,142.5,0.00915521,0.00045776,0.05,2.95884,-5.06028,5.37988,0.00804837
17,10,5.75,2.19,0.342,-0.231,157.5,0.00615356,0.000307678,0.05,2.95884,-5.06028,5.37988,0.00804837
17,11,5.75,2.19,0.342,-0.231,172.5,0.00513234,0.000256617,0.05,2.95884,-5.06028,5.37988,0.00804837
17,12,5.75,2.19,0.342,-0.231,187.5,0.00523536,0.000261768,0.05,2.95884,-5.06028,5.37988,0.00804837
17,13,5.75,2.19,0.342,-0.231,202.5,0.00666608,0.000333304,0.05,2.95884,-5.06028,5.37988,0.00804837
17,14,5.75,2.19,0.342,-0.231,217.5,0.01006,0.000503001,0.05,2.95884,-5.06028,5.37988,0.00804837
17,15,5.75,2.19,0.342,-0.231,232.5,0.0143134,0.000715669,0.05,2.95884,-5.06028,5.37988,0.00804837
17,16,5.75,2.19,0.342,-0.231,247.5,0.0245846,0.00122923,0.05,2.95884,-5.06028,5.37988,0.00804837
17,17,5.75,2.19,0.342,-0.231,262.5,0.0333531,0.00166765,0.05,2.95884,-5.06028,5.37988,0.00804837
17,18,5.75,2.19,0.342,-0.231,277.5,0.0518817,0.00259408,0.05,2.95884,-5.06028,5.37988,0.00804837
17,19,5.75,2.19,0.342,-0.231,292.5,0.0771899,0.0038595,0.05,2.95884,-5.06028,5.37988,0.00804837
17,20,5.75,2.19,0.342,-0.231,307.5,0.114912,0.00574562,0.05,2.95884,-5.06028,5.37988,0.00804837
17,21,5.75,2.19,0.342,-0.231,322.5,0.134172,0.00670861,0.05,2.95884,-5.06028,5.37988,0.00804837
17,22,5.75,2.19,0.342,-0.231,337.5,0.167704,0.00838522,0.05,2.95884,-5.06028,5.37988,0.00804837
17,23,5.75,2.19,0.342,-0.231,352.5,0.186557,0.00932787,0.05,2.95884,-5.06028,5.37988,0.00804837
18,0,5.75,2.194,0.343,-0.278,37.5,0.103907,0.00519533,0.05,2.27602,0.780711,3.45726,0.00495548
18,1,5.75,2.194,0.343,-0.278,52.5,0.0802213,0.00401107,0.05,2.27602,0.780711,3.45726,0.00495548
18,2,5.75,2.194,0.343,-0.278,67.5,0.0549602,0.00274801,0.05,2.27602,0.780711,3.45726,0.00495548
18,3,5.75,2.194,0.343,-0.278,82.5,0.0318583,0.00159292,0.05,2.27602,0.780711,3.45726,0.00495548
18,4,5.75,2.194,0.343,-0.278,97.5,0.0214661,0.0010733,0.05,2.27602,0.780711,3.45726,0.00495548
18,5,5.75,2.194,0.343,-0.278,112.5,0.0128943,0.000644714,0.05,2.27602,0.780711,3.45726,0.00495548
18,6,5.75,2.194,0.343,-0.278,127.5,0.00836544,0.000418272,0.05,2.27602,0.780711,3.45726,0.00495548
18,7,5.75,2.194,0.343,-0.278,142.5,0.00432164,0.000216082,0.05,2.27602,0.780711,3.45726,0.00495548
18,8,5.75,2.194,0.343,-0.278,157.5,0.00258938,0.000129469,0.05,2.27602,0.780711,3.45726,0.00495548
18,9,5.75,2.194,0.343,-0.278,172.5,0.00197989,9.89944e-05,0.05,2.27602,0.780711,3.45726,0.00495548
18,10,5.75,2.194,0.343,-0.278,187.5,0.00194166,9.70829e-05,0.05,2.27602,0.780711,3.45726,0.00495548
18,11,5.75,2.194,0.343,-0.278,202.5,0.00279295,0.000139648,0.05,2.27602,0.780711,3.45726,0.00495548
18,12,5.75,2.194,0.343,-0.278,217.5,0.0043635,0.000218175,0.05,2.27602,0.780711,3.45726,0.00495548
18,13,5.75,2.194,0.343,-0.278,232.5,0.00754586,0.000377293,0.05,2.27602,0.780711,3.45726,0.00495548
18,14,5.75,2.194,0.343,-0.278,247.5,0.0136062,0.000680309,0.05,2.27602,0.780711,3.45726,0.00495548
18,15,5.75,2.194,0.343,-0.278,262.5,0.0206795,0.00103398,0.05,2.27602,0.780711,3.45726,0.00495548
18,16,5.75,2.194,0.343,-0.278,277.5,0.0356712,0.00178356,0.05,2.27602,0.780711,3.45726,0.00495548
18,17,5.75,2.194,0.343,-0.278,292.5,0.0522101,0.0026105,0.05,2.27602,0.780711,3.45726,0.00495548
18,18,5.75,2.194,0.343,-0.278,307.5,0.0831433,0.00415717,0.05,2.27602,0.780711,3.45726,0.00495548
18,19,5.75,2.194,0.343,-0.278,322.5,0.11237,0.00561849,0.05,2.27602,0.780711,3.45726,0.00495548
19,0,5.75,2.191,0.342,-0.324,37.5,0.101724,0.00508618,0.05,1.66108,4.15401,1.65988,0.00479964
19,1,5.75,2.191,0.342,-0.324,52.5,0.0609138,0.00304569,0.05,1.66108,4.15401,1.65988,0.00479964
19,2,5.75,2.191,0.342,-0.324,67.5,0.0416765,0.00208383,0.05,1.66108,4.15401,1.65988,0.00479964
19,3,5.75,2.191,0.342,-0.324,82.5,0.0267014,0.00133507,0.05,1.66108,4.15401,1.65988,0.00479964
19,4,5.75,2.191,0.342,-0.324,97.5,0.0180569,0.000902845,0.05,1.66108,4.15401,1.65988,0.00479964
19,5,5.75,2.191,0.342,-0.324,112.5,0.011953,0.000597649,0.05,1.66108,4.15401,1.65988,0.00479964
19,6,5.75,2.191,0.342,-0.324,127.5,0.00820479,0.000410239,0.05,1.66108,4.15401,1.65988,0.00479964
19,7,5.75,2.191,0.342,-0.324,142.5,0.00546667,0.000273333,0.05,1.66108,4.15401,1.65988,0.00479964
19,8,5.75,2.191,0.342,-0.324,157.5,0.00454091,0.000227046,0.05,1.66108,4.15401,1.65988,0.00479964
19,9,5.75,2.191,0.342,-0.324,172.5,0.00388417,0.000194209,0.05,1.66108,4.15401,1.65988,0.00479964
19,10,5.75,2.191,0.342,-0.324,187.5,0.00386133,0.000193067,0.05,1.66108,4.15401,1.65988,0.00479964
19,11,5.75,2.191,0.342,-0.324,202.5,0.00461169,0.000230584,0.05,1.66108,4.15401,1.65988,0.00479964
19,12,5.75,2.191,0.342,-0.324,217.5,0.00559317,0.000279659,0.05,1.66108,4.15401,1.65988,0.00479964
19,13,5.75,2.191,0.342,-0.324,232.5,0.00755699,0.00037785,0.05,1.66108,4.15401,1.65988,0.00479964
